,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,score,lastMove
338,512,64,32,16,4,4,32,4,0,8,0,4,0,0,0,0,4752,'w'
339,512,64,64,16,4,4,0,8,0,8,0,2,0,0,0,0,4824,'w'
340,512,128,16,0,8,8,0,0,2,8,2,0,0,0,0,0,4960,'a'
341,512,128,16,0,8,16,4,0,2,0,0,0,0,0,0,0,4980,'w'
342,512,128,16,0,8,16,4,0,2,0,2,0,0,0,0,0,4980,'w'
343,512,128,16,0,8,16,4,0,4,0,2,0,0,0,0,0,4984,'w'
344,512,128,16,0,8,16,4,0,4,0,4,0,0,0,0,0,4988,'w'
345,512,128,16,2,8,16,8,0,4,0,0,0,0,0,0,0,4996,'w'
346,512,128,16,2,0,8,16,8,0,0,0,4,0,0,0,2,4996,'d'
347,512,128,32,2,0,8,0,8,0,2,0,4,0,0,0,2,5028,'w'
348,512,128,32,2,2,8,0,8,0,2,0,4,0,0,0,2,5028,'w'
349,512,128,32,2,2,8,2,8,2,4,0,0,2,0,0,0,5028,'a'
350,512,128,32,2,4,8,2,8,2,4,0,2,0,0,0,0,5032,'w'
351,512,128,32,2,4,8,2,8,2,4,2,0,2,0,0,0,5032,'a'
352,512,128,32,2,4,8,4,8,4,4,0,2,0,0,0,0,5040,'w'
353,512,128,32,2,8,8,4,8,0,4,2,2,0,0,0,0,5048,'w'
354,512,128,32,2,8,8,4,8,0,4,2,4,0,0,0,0,5052,'w'
355,512,128,32,2,16,4,8,0,4,2,4,0,2,0,0,0,5068,'a'
356,512,128,32,4,16,4,8,0,4,2,4,0,2,0,0,0,5072,'w'
357,512,128,32,4,0,16,4,8,0,4,2,4,0,0,0,4,5076,'d'
358,512,128,32,4,0,16,4,8,0,4,4,8,0,0,0,0,5088,'w'
359,512,128,32,4,0,16,8,16,0,4,0,2,0,0,0,0,5112,'w'
360,512,128,32,4,0,16,8,16,0,4,0,4,0,0,0,0,5116,'w'
361,512,128,32,4,16,8,16,0,8,0,0,0,2,0,0,0,5124,'a'
362,512,128,32,4,0,16,8,16,0,0,0,8,0,0,0,4,5128,'d'
363,512,128,32,4,2,16,8,16,8,0,0,0,4,0,0,0,5128,'a'
364,512,128,32,4,2,16,8,16,8,2,0,0,4,0,0,0,5128,'w'
365,512,128,32,4,2,16,8,16,0,0,8,4,0,0,0,4,5132,'d'
366,512,128,32,4,2,16,16,16,0,2,0,8,0,0,0,0,5156,'w'
367,512,128,32,4,0,2,16,32,0,0,4,8,0,0,0,0,5192,'d'
368,512,128,32,4,2,2,16,32,0,0,4,8,0,0,0,0,5192,'w'
369,512,128,32,4,4,16,32,0,4,8,0,0,2,0,0,0,5196,'a'
370,512,128,64,4,8,16,0,2,2,8,0,0,0,0,0,0,5268,'w'
371,512,128,64,4,0,8,16,4,0,0,2,8,0,0,0,0,5272,'d'
372,512,128,64,8,0,8,16,8,0,2,2,0,0,0,0,0,5280,'w'
373,512,128,64,16,0,8,16,2,0,2,2,0,0,0,0,0,5296,'w'
374,512,128,64,16,0,8,16,4,0,2,2,0,0,0,0,0,5300,'w'
375,512,128,64,16,0,8,16,4,0,2,2,2,0,0,0,0,5300,'w'
376,512,128,64,16,2,8,16,4,0,2,2,2,0,0,0,0,5300,'w'
377,512,128,64,16,2,8,16,4,0,0,2,4,0,0,0,2,5304,'d'
378,512,128,64,16,2,8,16,8,0,0,4,2,0,0,0,0,5316,'w'
379,512,128,64,16,2,8,16,8,0,0,4,4,0,0,0,0,5320,'w'
380,512,128,64,16,2,8,16,8,0,0,0,8,0,0,0,2,5328,'d'
381,512,128,64,16,4,8,16,16,0,0,0,2,0,0,0,0,5348,'w'
382,512,128,64,16,4,8,32,0,2,0,0,0,2,0,0,0,5380,'a'
383,512,128,64,16,4,8,32,2,4,0,0,0,0,0,0,0,5384,'w'
384,512,128,64,16,8,8,32,4,0,0,0,0,0,0,0,0,5396,'w'
385,512,128,64,16,8,8,32,4,2,0,0,0,0,0,0,0,5396,'w'
386,512,128,64,16,0,16,32,4,0,0,0,4,0,0,0,0,5416,'d'
387,512,128,64,16,0,16,32,8,0,0,2,0,0,0,0,0,5424,'w'
388,512,128,64,16,0,16,32,8,0,2,2,0,0,0,0,0,5424,'w'
389,512,128,64,16,0,16,32,8,0,0,0,4,0,0,0,2,5428,'d'
390,512,128,64,16,0,16,32,8,0,0,0,4,0,0,0,4,5432,'d'
391,512,128,64,16,0,16,32,8,0,0,2,8,0,0,0,0,5440,'w'
392,512,128,64,16,0,16,32,8,0,0,4,8,0,0,0,0,5444,'d'
393,512,128,64,16,2,16,32,16,0,0,4,0,0,0,0,0,5460,'w'
394,512,128,64,32,4,16,32,0,0,0,4,0,0,0,0,0,5496,'w'
395,512,128,64,32,4,16,32,0,2,0,4,0,0,0,0,0,5496,'w'
396,512,128,64,32,0,4,16,32,0,0,2,4,0,0,0,2,5496,'d'
397,512,128,64,64,0,4,16,4,0,0,4,2,0,0,0,0,5564,'w'
398,512,128,128,0,4,16,4,0,4,2,0,0,2,0,0,0,5692,'a'
399,512,256,0,0,4,16,4,2,4,2,0,0,2,0,0,0,5948,'a'
400,512,256,4,2,8,16,2,0,2,2,0,0,0,0,0,0,5956,'w'
401,512,256,4,4,8,16,2,0,2,2,0,0,0,0,0,0,5960,'w'
402,512,256,4,4,8,16,4,0,2,2,0,0,0,0,0,0,5964,'w'
403,512,256,8,4,8,16,2,0,2,2,0,0,0,0,0,0,5972,'w'
404,512,256,8,4,8,16,4,0,2,2,0,0,0,0,0,0,5976,'w'
405,512,256,8,4,8,16,4,2,2,2,0,0,0,0,0,0,5976,'w'
406,512,256,8,4,8,16,4,2,2,2,2,0,0,0,0,0,5976,'w'
407,512,256,8,4,8,16,4,2,2,4,2,0,0,0,0,0,5980,'w'
408,512,256,8,4,8,16,4,2,2,4,4,0,0,0,0,0,5984,'w'
409,512,256,8,4,8,16,8,2,2,4,2,0,0,0,0,0,5992,'w'
410,512,256,16,4,8,16,4,2,2,4,0,0,0,0,0,0,6012,'w'
411,512,256,16,4,8,16,4,4,2,4,0,0,0,0,0,0,6016,'w'
412,512,256,16,8,8,16,4,0,4,4,0,0,0,0,0,0,6028,'w'
413,512,256,16,8,8,16,4,2,4,4,0,0,0,0,0,0,6028,'w'
414,512,256,16,8,8,16,4,2,0,0,8,2,0,0,0,0,6036,'d'
415,512,256,16,8,8,16,4,4,0,0,8,0,0,0,2,0,6040,'w'
416,512,256,16,8,8,16,4,4,0,0,8,2,0,0,2,0,6040,'w'
417,512,256,16,8,0,8,16,8,0,0,8,2,0,0,0,4,6052,'d'
418,512,256,32,16,0,8,8,2,0,2,0,4,0,0,0,0,6100,'w'
419,512,256,32,16,2,8,8,2,0,2,0,4,0,0,0,0,6100,'w'
420,512,256,32,16,2,8,8,2,0,4,0,4,0,0,0,0,6104,'w'
421,512,256,32,16,2,16,2,0,4,2,4,0,0,0,0,0,6120,'a'
422,512,256,32,16,0,2,16,2,4,2,4,2,0,0,0,0,6120,'d'
423,512,256,32,16,4,4,16,4,2,0,4,0,0,0,0,0,6128,'w'
424,512,256,32,16,4,4,16,4,2,2,4,0,0,0,0,0,6128,'w'
425,512,256,32,16,4,4,16,4,4,2,4,0,0,0,0,0,6132,'w'
426,512,256,32,16,0,8,16,4,0,4,2,4,0,0,0,2,6140,'d'
427,512,256,32,16,2,8,16,8,0,4,2,2,0,0,0,0,6148,'w'
428,512,256,32,16,2,8,16,8,4,4,0,0,2,0,0,0,6152,'a'
429,512,256,32,16,2,8,16,8,0,0,8,2,0,0,0,2,6160,'d'
430,512,256,32,16,2,8,16,8,0,0,8,2,0,0,0,4,6164,'d'
431,512,256,32,16,4,8,16,8,0,0,8,2,0,0,0,4,6168,'w'
432,512,256,32,16,4,8,16,8,2,8,2,0,4,0,0,0,6168,'a'
433,512,256,32,16,4,16,16,8,2,0,4,0,4,0,0,0,6188,'w'
434,512,256,32,16,4,16,16,8,2,0,4,2,4,0,0,0,6188,'w'
435,512,256,32,16,0,4,32,8,0,2,4,2,0,0,4,2,6220,'d'
436,512,256,64,16,0,4,8,8,0,4,0,4,0,0,0,0,6300,'w'
437,512,256,64,16,0,8,8,8,0,0,0,4,0,0,0,2,6308,'w'
438,512,256,64,16,16,8,0,0,4,0,0,0,4,0,0,0,6328,'a'
439,512,256,64,16,0,0,16,8,0,0,4,2,0,0,0,4,6328,'d'
440,512,256,64,16,0,2,16,8,0,0,4,2,0,0,0,4,6328,'w'
441,512,256,64,16,0,4,16,8,0,0,4,2,0,0,0,4,6332,'w'
442,512,256,64,16,4,16,8,0,4,2,0,0,2,4,0,0,6332,'a'
443,512,256,64,16,0,4,16,8,0,0,4,2,0,2,4,2,6332,'d'
444,512,256,64,16,0,4,16,8,0,4,8,4,0,0,0,0,6348,'w'
445,512,256,64,16,0,8,16,8,0,0,8,4,0,0,0,2,6356,'w'
446,512,256,64,16,0,8,16,8,0,2,8,4,0,0,0,2,6356,'w'
447,512,256,64,16,0,8,16,8,0,2,8,4,0,0,0,4,6360,'d'
448,512,256,64,16,0,8,16,8,0,2,8,4,0,0,2,4,6360,'d'
449,512,256,64,16,2,8,16,8,0,2,8,8,0,0,2,0,6368,'w'
450,512,256,64,16,2,8,16,16,0,2,8,2,0,0,2,0,6384,'w'
451,512,256,64,32,2,8,16,4,0,2,8,0,0,0,2,0,6420,'w'
452,512,256,64,32,2,8,16,4,0,2,8,2,0,0,2,0,6420,'w'
453,512,256,64,32,4,8,16,4,0,2,8,2,0,0,2,0,6424,'w'
454,512,256,64,32,4,8,16,4,0,2,8,2,0,0,0,4,6428,'d'
455,512,256,64,32,4,8,16,4,0,4,8,2,0,0,0,4,6432,'w'
456,512,256,64,32,4,8,16,4,4,8,2,0,2,4,0,0,6432,'a'
457,512,256,64,32,4,8,16,4,0,4,8,2,0,2,4,2,6432,'d'
458,512,256,64,32,4,8,16,4,2,4,8,4,0,2,4,0,6436,'w'
459,512,256,64,32,4,8,16,8,2,4,8,2,0,2,4,0,6444,'w'
460,512,256,64,32,4,8,16,8,2,4,8,2,2,4,2,0,6444,'a'
461,512,256,64,32,4,8,16,8,4,8,8,4,0,0,2,0,6460,'w'
462,512,256,64,32,8,16,16,8,2,0,8,4,0,0,2,0,6484,'w'
463,512,256,64,32,0,8,32,8,0,2,8,4,0,0,0,4,6520,'d'
464,512,256,64,32,2,8,32,8,0,2,8,8,0,0,0,0,6528,'w'
465,512,256,64,32,4,8,32,16,0,2,8,0,0,0,0,0,6548,'w'
466,512,256,64,32,4,8,32,16,0,0,2,8,0,0,0,2,6548,'d'
467,512,256,64,32,4,8,32,16,0,2,2,8,0,0,0,2,6548,'w'
468,512,256,64,32,4,8,32,16,0,0,4,8,0,0,0,4,6556,'d'
469,512,256,64,32,4,8,32,16,0,2,4,8,0,0,0,4,6556,'d'
470,512,256,64,32,4,8,32,16,0,4,4,8,0,0,0,4,6560,'w'
471,512,256,64,32,4,8,32,16,0,0,8,8,0,0,2,4,6568,'d'
472,512,256,64,32,4,8,32,16,0,0,0,16,0,0,4,4,6588,'d'
473,512,256,64,32,4,8,32,32,0,2,4,4,0,0,0,0,6620,'w'
474,512,256,64,32,4,8,64,0,2,8,0,0,2,0,0,0,6692,'a'
475,512,256,128,32,4,16,2,0,4,0,0,0,0,0,0,0,6840,'w'
476,512,256,128,32,0,4,16,2,0,0,0,4,0,0,0,2,6840,'d'
477,512,256,128,32,2,4,16,2,0,0,0,4,0,0,0,2,6840,'w'
478,512,256,128,32,2,4,16,2,2,4,0,0,2,0,0,0,6840,'a'
479,512,256,128,32,4,8,16,4,2,0,0,0,0,0,0,0,6856,'w'
480,512,256,128,32,4,8,16,4,2,0,0,2,0,0,0,0,6856,'w'
481,512,256,128,32,4,8,16,4,0,0,2,4,0,0,0,0,6860,'d'
482,512,256,128,32,4,8,16,8,0,0,4,0,0,0,0,0,6872,'w'
483,512,256,128,32,4,8,16,8,2,0,4,0,0,0,0,0,6872,'w'
484,512,256,128,32,4,8,16,8,0,0,4,4,0,0,0,0,6876,'d'
485,512,256,128,32,4,8,16,8,0,0,2,8,0,0,0,0,6884,'d'
486,512,256,128,32,4,8,16,16,0,0,2,2,0,0,0,0,6900,'w'
487,512,256,128,32,0,4,8,32,0,0,2,4,0,0,0,0,6936,'d'
488,512,256,128,64,2,4,8,4,0,0,2,0,0,0,0,0,7000,'w'
489,512,256,128,64,2,4,8,4,0,0,0,4,0,0,0,0,7004,'d'
490,512,256,128,64,2,4,8,8,0,0,2,0,0,0,0,0,7012,'w'
491,512,256,128,64,0,2,4,16,0,0,0,2,0,0,0,2,7028,'d'
492,512,256,128,64,0,4,4,16,0,0,0,4,0,0,0,0,7036,'w'
493,512,256,128,64,0,0,8,16,0,0,2,4,0,0,0,0,7044,'d'
494,512,256,128,64,2,0,8,16,0,0,2,4,0,0,0,0,7044,'w'
495,512,256,128,64,0,4,8,16,0,0,2,4,0,0,0,0,7048,'d'
496,512,256,128,64,4,8,16,0,2,4,0,0,2,0,0,0,7048,'a'
497,512,256,128,64,0,4,8,16,0,0,2,4,0,0,0,4,7052,'d'
498,512,256,128,64,0,4,8,16,0,2,2,8,0,0,0,0,7060,'w'
499,512,256,128,64,2,4,8,16,0,2,2,8,0,0,0,0,7060,'w'
500,512,256,128,64,4,4,8,16,0,2,2,8,0,0,0,0,7064,'w'
501,512,256,128,64,0,8,8,16,0,0,4,8,0,0,0,2,7076,'d'
502,512,256,128,64,0,2,16,16,0,0,4,8,0,0,0,2,7092,'d'
503,512,256,128,64,0,0,2,32,0,2,4,8,0,0,0,2,7124,'d'
504,512,256,128,64,0,4,2,32,0,0,4,8,0,0,0,2,7128,'w'
505,512,256,128,64,4,2,32,0,4,8,0,0,4,0,0,0,7132,'a'
506,512,256,128,64,0,4,2,32,0,4,8,2,0,0,0,4,7132,'d'
507,512,256,128,64,2,8,2,32,0,0,8,2,0,0,0,4,7140,'w'
508,512,256,128,64,2,8,2,32,8,2,0,0,2,4,0,0,7140,'a'
509,512,256,128,64,2,8,2,32,8,4,0,0,2,4,0,0,7144,'a'
510,512,256,128,64,2,8,4,32,8,8,0,0,2,0,0,0,7156,'w'
511,512,256,128,64,2,16,4,32,8,0,2,0,2,0,0,0,7172,'w'
512,512,256,128,64,2,16,4,32,0,0,8,4,0,0,0,2,7176,'d'
513,512,256,128,64,4,16,4,32,0,0,8,4,0,0,0,2,7180,'w'
514,512,256,128,64,4,16,4,32,2,8,4,0,2,0,0,0,7180,'a'
515,512,256,128,64,4,16,8,32,4,8,2,0,0,0,0,0,7192,'w'
516,512,256,128,64,4,16,8,32,0,4,8,4,0,0,0,0,7196,'d'
517,512,256,128,64,4,16,16,32,2,4,0,4,0,0,0,0,7212,'w'
518,512,256,128,64,0,4,32,32,0,0,2,8,0,0,0,2,7252,'d'
519,512,256,128,64,0,2,4,64,0,0,2,8,0,0,0,2,7316,'d'
520,512,256,128,128,2,2,4,8,0,0,2,2,0,0,0,0,7444,'w'
521,512,256,256,0,4,4,8,0,4,0,0,0,2,0,0,0,7708,'a'
522,512,512,0,0,8,8,0,0,4,0,0,0,4,0,0,0,8232,'a'
523,1024,0,0,0,16,0,0,0,4,2,0,0,4,0,0,0,9272,'a'
524,1024,2,0,2,16,0,0,0,8,0,0,0,0,0,0,0,9280,'w'
525,1024,2,0,4,16,0,0,0,8,0,0,0,0,0,0,0,9284,'w'
526,1024,2,4,0,16,0,0,0,8,0,0,0,2,0,0,0,9284,'a'
527,1024,2,4,2,16,0,0,0,8,0,0,0,2,0,0,0,9284,'w'
528,1024,2,4,4,16,0,0,0,8,0,0,0,2,0,0,0,9288,'w'
529,1024,2,8,0,16,0,0,0,8,0,0,0,4,0,0,0,9300,'a'
530,1024,4,8,0,16,0,0,0,8,0,0,0,4,0,0,0,9304,'w'
531,1024,4,8,0,16,2,0,0,8,0,0,0,4,0,0,0,9304,'a'
532,1024,4,8,0,16,2,2,0,8,0,0,0,4,0,0,0,9304,'w'
533,1024,4,8,0,16,2,4,0,8,0,0,0,4,0,0,0,9308,'w'
534,1024,4,8,0,16,2,4,0,8,2,0,0,4,0,0,0,9308,'a'
535,1024,4,8,2,16,4,4,0,8,0,0,0,4,0,0,0,9312,'w'
536,1024,8,8,4,16,0,4,0,8,0,0,0,4,0,0,0,9324,'w'
537,1024,8,8,4,16,2,4,0,8,0,0,0,4,0,0,0,9324,'w'
538,1024,16,4,0,16,2,4,0,8,0,0,0,4,2,0,0,9340,'a'
539,1024,16,8,0,16,4,2,0,8,0,0,0,4,0,0,0,9352,'w'
540,1024,16,8,2,16,4,2,0,8,0,0,0,4,0,0,0,9352,'w'
541,1024,16,8,4,16,4,2,0,8,0,0,0,4,0,0,0,9356,'w'
542,1024,16,8,4,0,16,4,2,0,0,8,2,0,0,0,4,9356,'d'
543,1024,32,8,4,0,0,4,4,0,0,8,4,0,0,2,0,9392,'w'
544,1024,32,8,8,0,2,4,4,0,0,8,0,0,0,2,0,9400,'w'
545,1024,32,8,8,0,4,4,4,0,0,8,0,0,0,2,0,9404,'w'
546,1024,32,16,0,8,4,0,0,2,8,0,0,2,0,0,0,9428,'a'
547,1024,32,16,2,8,4,0,0,4,8,0,0,0,0,0,0,9432,'w'
548,1024,32,16,2,0,8,4,2,0,0,4,8,0,0,0,0,9432,'d'
549,1024,32,16,4,0,8,8,8,0,0,2,0,0,0,0,0,9444,'w'
550,1024,32,16,4,0,8,8,8,0,0,4,0,0,0,0,0,9448,'w'
551,1024,32,16,4,16,8,0,0,4,0,0,0,2,0,0,0,9464,'a'
552,1024,32,16,4,16,8,0,0,4,2,0,0,2,0,0,0,9464,'w'
553,1024,32,16,4,0,0,16,8,0,0,4,4,0,0,0,2,9468,'d'
554,1024,32,32,4,2,0,4,8,0,0,0,4,0,0,0,2,9500,'w'
555,1024,32,32,4,2,2,4,8,0,0,0,4,0,0,0,2,9500,'w'
556,1024,64,4,0,4,4,8,0,4,0,0,0,4,0,0,0,9572,'a'
557,1024,64,4,2,8,4,8,0,4,0,0,0,0,0,0,0,9580,'w'
558,1024,64,4,2,0,8,4,8,0,0,4,2,0,0,0,0,9580,'d'
559,1024,64,8,2,2,8,4,8,0,0,0,2,0,0,0,0,9588,'w'
560,1024,64,8,2,4,8,4,8,0,0,0,2,0,0,0,0,9592,'w'
561,1024,64,8,2,4,8,4,8,2,0,0,0,2,0,0,0,9592,'a'
562,1024,64,8,2,4,8,4,8,4,0,0,2,0,0,0,0,9596,'w'
563,1024,64,8,2,8,8,4,8,0,0,2,2,0,0,0,0,9604,'w'
564,1024,64,8,2,16,4,8,0,4,2,0,0,0,0,0,0,9624,'a'
565,1024,64,16,2,16,4,0,0,4,4,0,0,0,0,0,0,9644,'w'
566,1024,64,16,4,16,8,0,0,4,0,0,0,0,0,0,0,9656,'w'
567,1024,64,16,4,16,8,0,0,4,0,0,0,2,0,0,0,9656,'a'
568,1024,64,16,4,0,16,8,2,0,0,0,4,0,0,0,2,9656,'d'
569,1024,64,16,4,0,16,8,2,0,2,0,4,0,0,0,2,9656,'w'
570,1024,64,16,4,2,16,8,2,0,2,0,4,0,0,0,2,9656,'w'
571,1024,64,16,4,2,16,8,2,0,0,2,4,0,0,0,4,9660,'d'
572,1024,64,16,4,2,16,8,2,0,0,4,8,0,0,0,0,9672,'w'
573,1024,64,16,4,4,16,8,2,0,0,4,8,0,0,0,0,9676,'w'
574,1024,64,16,4,4,16,8,2,0,2,4,8,0,0,0,0,9676,'w'
575,1024,64,16,4,4,16,8,2,0,4,4,8,0,0,0,0,9680,'w'
576,1024,64,16,4,4,16,8,2,0,2,8,8,0,0,0,0,9688,'d'
577,1024,64,16,4,4,16,16,2,0,2,0,8,0,0,0,2,9704,'w'
578,1024,64,32,4,4,16,2,2,0,2,0,8,0,0,0,2,9736,'w'
579,1024,64,32,4,4,16,4,0,2,8,0,0,4,0,0,0,9744,'a'
580,1024,64,32,4,0,4,16,4,0,0,2,8,0,0,4,2,9744,'d'
581,1024,64,32,8,2,4,16,8,0,0,2,2,0,0,4,0,9752,'w'
582,1024,64,32,16,2,4,16,2,0,2,2,0,0,0,4,0,9768,'w'
583,1024,64,32,16,2,4,16,4,0,2,2,0,0,0,4,0,9772,'w'
584,1024,64,32,16,2,4,16,4,0,0,0,4,0,0,2,4,9776,'d'
585,1024,64,32,16,4,4,16,8,0,0,2,4,0,0,0,0,9788,'w'
586,1024,64,32,16,0,8,16,8,0,0,2,4,0,0,0,2,9796,'d'
587,1024,64,32,16,0,8,16,8,0,0,2,4,0,0,0,4,9800,'d'
588,1024,64,32,16,2,8,16,8,0,0,2,8,0,0,0,0,9808,'w'
589,1024,64,32,16,2,8,16,16,0,2,2,0,0,0,0,0,9824,'w'
590,1024,64,32,16,2,8,32,0,4,2,0,0,0,0,0,0,9860,'a'
591,1024,64,64,16,2,8,0,0,4,2,0,0,2,0,0,0,9924,'w'
592,1024,128,16,0,2,8,0,0,4,2,0,0,4,0,0,0,10056,'a'
593,1024,128,16,2,2,8,0,0,8,2,0,0,0,0,0,0,10064,'w'
594,1024,128,16,2,2,8,2,0,8,2,0,0,0,0,0,0,10064,'w'
595,1024,128,16,2,0,2,8,2,0,0,8,2,0,0,0,2,10064,'d'
596,1024,128,16,4,0,2,16,4,0,0,2,0,0,0,0,0,10088,'w'
597,1024,128,32,8,2,2,2,0,0,0,0,0,0,0,0,0,10128,'w'
598,1024,128,32,8,4,4,0,0,0,0,0,0,0,0,0,0,10136,'a'
599,1024,128,32,8,8,0,0,0,2,0,0,0,0,0,0,0,10144,'a'
600,1024,128,32,8,8,0,0,0,2,0,0,0,2,0,0,0,10144,'a'
601,1024,128,32,8,8,0,0,0,4,0,0,0,2,0,0,0,10148,'a'
602,1024,128,32,8,8,0,0,0,4,0,0,0,4,0,0,0,10152,'a'
603,1024,128,32,8,8,2,0,0,4,0,0,0,4,0,0,0,10152,'a'
604,1024,128,32,8,0,0,8,2,0,0,0,4,0,0,4,2,10152,'d'
605,1024,128,32,8,0,2,8,2,0,0,4,4,0,0,0,2,10152,'w'
606,1024,128,32,8,2,8,2,0,8,0,0,0,4,0,0,0,10164,'a'
607,1024,128,32,8,0,2,8,2,0,0,8,2,0,0,0,4,10164,'d'
608,1024,128,32,8,2,2,16,4,0,0,0,4,0,0,0,0,10184,'w'
609,1024,128,32,8,2,2,16,8,0,0,0,2,0,0,0,0,10192,'w'
610,1024,128,32,16,2,4,16,2,0,0,0,0,0,0,0,0,10212,'w'
611,1024,128,32,16,2,4,16,2,0,0,2,0,0,0,0,0,10212,'w'
612,1024,128,32,16,2,4,16,2,4,0,0,0,0,0,0,0,10216,'a'
613,1024,128,32,16,2,4,16,2,4,0,2,0,0,0,0,0,10216,'w'
614,1024,128,32,16,2,4,16,2,0,0,4,2,0,0,0,2,10216,'d'
615,1024,128,32,16,4,4,16,4,0,0,4,2,0,0,0,0,10224,'w'
616,1024,128,32,16,4,4,16,4,0,0,4,4,0,0,0,0,10228,'w'
617,1024,128,32,16,8,16,4,0,8,0,0,0,2,0,0,0,10244,'a'
618,1024,128,32,16,0,8,16,4,0,0,0,8,0,0,0,4,10248,'d'
619,1024,128,32,16,0,8,16,4,0,0,2,8,0,0,0,4,10248,'w'
620,1024,128,32,16,2,8,16,4,0,0,2,8,0,0,0,4,10248,'w'
621,1024,128,32,16,2,8,16,4,0,2,2,8,0,0,0,4,10248,'w'
622,1024,128,32,16,2,8,16,4,4,2,8,0,4,0,0,0,10252,'a'
623,1024,128,32,16,2,8,16,4,8,2,8,0,0,0,2,0,10260,'w'
624,1024,128,32,16,2,8,16,4,8,2,8,2,2,0,0,0,10260,'a'
625,1024,128,32,16,2,8,16,4,8,4,8,2,2,0,0,0,10264,'w'
626,1024,128,32,16,2,8,16,4,8,4,8,2,4,0,0,0,10268,'a'
627,1024,128,32,16,2,8,16,4,8,4,8,2,0,0,4,2,10268,'d'
628,1024,128,32,16,2,8,16,4,8,4,8,2,2,4,2,0,10268,'a'
629,1024,128,32,16,2,8,16,4,8,8,8,4,2,0,2,0,10280,'w'
630,1024,128,32,16,2,8,16,4,0,8,16,4,0,0,2,4,10300,'d'
631,1024,128,32,16,4,16,32,8,0,0,2,4,0,0,0,0,10360,'w'
632,1024,128,64,16,4,16,2,8,0,0,0,4,0,0,0,2,10424,'w'
633,1024,128,64,16,4,16,2,8,4,0,0,0,4,0,0,0,10428,'a'
634,1024,128,64,16,8,16,4,8,4,0,0,0,0,0,0,0,10440,'w'
635,1024,128,64,16,8,16,4,8,4,2,0,0,0,0,0,0,10440,'a'
636,1024,128,64,16,8,16,4,8,0,0,4,2,0,0,0,2,10440,'d'
637,1024,128,64,16,8,16,8,8,2,0,0,4,0,0,0,0,10452,'w'
638,1024,128,64,16,8,16,16,0,4,4,0,0,0,0,0,0,10472,'a'
639,1024,128,64,16,8,32,0,0,8,0,0,0,2,0,0,0,10512,'a'
640,1024,128,64,16,16,32,0,2,2,0,0,0,0,0,0,0,10528,'w'
641,1024,128,64,16,0,16,32,2,0,0,0,4,0,0,0,0,10532,'d'
642,1024,128,64,16,0,16,32,2,0,0,2,4,0,0,0,0,10532,'w'
643,1024,128,64,16,16,32,2,0,4,4,0,0,0,0,0,0,10536,'a'
644,1024,128,64,16,0,16,32,2,0,0,8,2,0,0,0,0,10544,'d'
645,1024,128,64,16,0,16,32,4,0,0,8,0,0,0,2,0,10548,'w'
646,1024,128,64,16,2,16,32,4,0,0,0,8,0,0,0,2,10548,'d'
647,1024,128,64,16,4,16,32,4,0,0,0,8,0,0,0,2,10552,'w'
648,1024,128,64,16,4,16,32,4,0,2,0,8,0,0,0,2,10552,'w'
649,1024,128,64,16,4,16,32,4,0,0,4,8,0,0,0,2,10556,'d'
650,1024,128,64,16,4,16,32,4,2,4,8,0,2,0,0,0,10556,'a'
651,1024,128,64,16,4,16,32,4,4,4,8,2,0,0,0,0,10560,'w'
652,1024,128,64,16,8,16,32,4,0,4,8,4,0,0,0,0,10572,'w'
653,1024,128,64,16,8,16,32,8,0,4,8,2,0,0,0,0,10580,'w'
654,0,0,0,0,1024,128,64,16,8,16,32,8,2,4,8,2,10580,'s'
655,1024,2,64,16,8,128,32,8,2,16,8,2,0,4,0,0,10580,'w'
656,1024,2,64,16,8,128,32,8,2,16,8,4,0,4,0,0,10584,'w'
657,1024,2,64,16,8,128,32,8,2,16,8,4,4,2,0,0,10584,'a'
658,1024,2,64,16,8,128,32,8,2,16,8,4,0,0,4,4,10588,'d'
659,1024,2,64,16,8,128,32,8,2,16,8,8,0,2,4,0,10596,'w'
660,1024,2,64,16,8,128,32,8,2,16,16,0,2,4,2,0,10612,'a'
661,1024,2,64,16,8,128,32,8,0,2,32,2,0,2,4,2,10644,'d'
662,1024,2,64,16,8,128,64,8,2,4,4,4,0,0,0,0,10716,'w'
663,1024,2,128,16,8,128,4,8,2,4,0,4,0,0,0,2,10844,'w'
664,1024,2,128,16,8,128,4,8,2,8,0,0,4,0,0,0,10856,'a'
665,1024,2,128,16,8,128,4,8,2,8,2,0,4,0,0,0,10856,'a'
666,1024,2,128,16,8,128,4,8,2,8,2,2,4,0,0,0,10856,'w'
667,1024,2,128,16,8,128,4,8,2,8,4,0,4,2,0,0,10860,'a'
668,1024,2,128,16,8,128,8,8,2,8,2,0,4,2,0,0,10868,'w'
669,1024,2,128,16,0,8,128,16,0,2,8,4,0,0,4,2,10888,'d'
670,1024,2,256,32,0,8,8,4,0,4,4,2,0,0,0,0,11180,'w'
671,1024,2,256,32,2,16,4,0,8,2,0,0,0,0,0,0,11204,'a'
672,1024,2,256,32,2,16,4,0,8,2,2,0,0,0,0,0,11204,'w'
673,1024,2,256,32,0,2,16,4,0,8,2,4,0,0,0,0,11208,'d'
